,departure_aerodrome_icao_code,arrival_aerodrome_icao_code,aircraft_registration,flight_date,flight_number,landing_time,flight_time,onblock_time,onblock_fuel,block_time,pf,pm,pc1,pc2
1429,VABB,VTBS,HS-THM,2022-05-05T00:00:00.000Z,THA318,2157,0340,2206,6000.0,0405,38386,44209,44216,
1430,VTBS,VIDP,HS-TJV,2022-05-04T00:00:00.000Z,THA331,2031,0355,2043,10800.0,0425,43412,36152,43834,
1431,VIDP,VTBS,HS-TJV,2022-05-04T00:00:00.000Z,THA332,0154,0334,0158,7000.0,0354,43834,36152,43412,
1432,VIDP,VTBS,HS-TKL,2022-05-04T00:00:00.000Z,THA316,2139,0324,2147,7600.0,0344,44161,33845,44156,
1433,VTBS,VIDP,HS-TKL,2022-05-04T00:00:00.000Z,THA315,1512,0407,1543,10000.0,0454,44161,33845,44156,
1434,VGHS,VTBS,HS-TKO,2022-04-28T00:00:00.000Z,THA322,1058,0209,1106,9700.0,0232,29436,43969,,
1435,VTBS,VGHS,HS-TKO,2022-04-28T00:00:00.000Z,THA321,0610,0203,0619,25900.0,0241,43969,29436,,
1436,ZGGG,VTBS,HS-THH,2022-05-05T00:00:00.000Z,THA679,1636,0230,1644,7000.0,0250,40509,27476,42790,
1437,VTBS,ZGGG,HS-THH,2022-05-05T00:00:00.000Z,THA678,1132,0222,1142,20000.0,0248,42790,27476,40509,
1438,ESSA,VTBS,HS-THD,2022-05-04T00:00:00.000Z,THA961,2322,1043,2328,6100.0,1100,44416,37222,43403,
1439,ESSA,VTBS,HS-THF,2022-05-03T00:00:00.000Z,THA961,2329,1037,2335,6700.0,1058,38887,43940,42263,
1440,WADD,VTBS,HS-TQC,2022-05-05T00:00:00.000Z,THA432,1243,0346,1254,6400.0,0410,43954,39692,,
1441,VTBS,WADD,HS-TQC,2022-05-05T00:00:00.000Z,THA431,0634,0343,0640,22600.0,0404,39692,43954,,
1442,VTBS,EGLL,HS-TTA,2022-05-04T00:00:00.000Z,THA910,0605,1154,0613,11900.0,1220,44199,36723,43483,
1443,VTBS,VHHH,HS-TKL,2022-05-05T00:00:00.000Z,THA600,0348,0201,0354,8000.0,0226,43503,28380,,
1444,VHHH,VTBS,HS-TKL,2022-05-05T00:00:00.000Z,THA601,0727,0215,0733,7300.0,0248,28380,43503,,
1445,VHHH,VTBS,HS-THK,2022-05-05T00:00:00.000Z,THA639,1303,0224,1309,5000.0,0242,30952,40809,,
1446,VTBS,WSSS,HS-THL,2022-05-04T00:00:00.000Z,THA403,0334,0155,0341,5200.0,0218,26959,44243,,
1447,WSSS,VTBS,HS-THL,2022-05-04T00:00:00.000Z,THA404,0653,0157,0659,4500.0,0222,26959,44243,,
1448,ZGGG,VTBS,HS-THB,2022-05-01T00:00:00.000Z,THA679,1808,0226,1819,7000.0,0253,42571,38345,,
1449,RJBB,VTBS,HS-THG,2022-05-05T00:00:00.000Z,THA623,0904,0551,0911,5000.0,0617,35459,44182,,
1450,VTBS,YSSY,HS-TKX,2022-05-04T00:00:00.000Z,THA475,1013,0809,1017,10200.0,0830,43497,24863,42248,
1451,VTBS,VHHH,HS-THK,2022-05-05T00:00:00.000Z,THA638,0905,0201,0912,6200.0,0224,40809,30952,,
1452,VYYY,VTBS,HS-THL,2022-05-05T00:00:00.000Z,THA304,0412,0101,0418,5000.0,0118,30938,41929,,
1453,RKSI,VTBS,HS-TKV,2022-05-05T00:00:00.000Z,THA657,0644,0514,0651,8700.0,0536,37151,41937,,
1454,VTBS,VYYY,HS-THL,2022-05-05T00:00:00.000Z,THA303,0213,0057,0219,10700.0,0122,41929,30938,,
1455,ZGGG,VTBS,HS-THL,2022-05-04T00:00:00.000Z,THA679,1939,0227,1948,6300.0,0254,44616,28368,,
1456,VTBS,EGLL,HS-TTB,2022-05-03T00:00:00.000Z,THA910,0633,1211,0642,10100.0,1237,44403,33624,43972,
1457,VTBS,EDDF,HS-TKM,2022-05-03T00:00:00.000Z,THA920,0418,1121,0425,9600.0,1143,45123,26457,41926,
1458,LSZH,VTBS,HS-TKW,2022-04-29T00:00:00.000Z,THA971,2200,1021,2207,7900.0,1047,44287,37147,41926,
1459,VTBS,VABB,HS-TKK,2022-05-02T00:00:00.000Z,THA317,1611,0354,1621,10500.0,0424,43319,28380,40790,
1460,VTBS,EDDF,HS-TKL,2022-04-25T00:00:00.000Z,THA920,0413,1103,0424,9700.0,1131,43319,40293,42597,
1461,WIII,VTBS,HS-TKK,2022-04-17T00:00:00.000Z,THA434,0900,0256,0908,6800.0,0321,36057,43319,,
1462,VTBS,WIII,HS-TKK,2022-04-17T00:00:00.000Z,THA433,0422,0258,0434,27600.0,0324,43319,36057,,
1463,RCTP,VTBS,HS-THE,2022-05-04T00:00:00.000Z,THA633,1035,0327,1041,5200.0,0356,44188,37215,,
1464,VTBS,RCTP,HS-THE,2022-05-04T00:00:00.000Z,THA632,0453,0304,0459,7300.0,0326,37215,44188,,
1465,VOMM,VTBS,HS-TQF,2022-05-01T00:00:00.000Z,THA338,2251,,2258,4800.0,0323,33625,43257,43973,
1466,LFPG,VTBS,HS-TWB,2022-05-04T00:00:00.000Z,THA931,2251,1051,2257,8100.0,1110,44174,37224,43486,
1467,VABB,VTBS,HS-TKQ,2022-04-29T00:00:00.000Z,THA318,2153,0335,2158,,0403,44166,29436,42638,
1468,VTBS,VABB,HS-TKQ,2022-04-29T00:00:00.000Z,THA317,1622,0348,1630,11600.0,0411,42638,29436,44166,
1469,VTBS,RJAA,HS-TKK,2022-05-04T00:00:00.000Z,THA642,2219,0510,2223,7400.0,0532,44299,36052,,
1470,VTBS,ZGGG,HS-THH,2022-05-04T00:00:00.000Z,THA668,0559,0226,0610,19200.0,0253,39833,44216,,
1471,ZGGG,VTBS,HS-THH,2022-05-04T00:00:00.000Z,THA669,1445,0234,1451,5300.0,0252,44216,39833,_____,
1472,RKSI,VTBS,HS-TKO,2022-05-04T00:00:00.000Z,THA657,0702,0523,0708,7600.0,0548,44285,40500,,
1473,VHHH,VTBS,HS-TTA,2022-05-04T00:00:00.000Z,THA601,0718,0231,0724,6300.0,0247,43493,37250,,
1474,VTBS,VOBL,HS-THK,2022-05-03T00:00:00.000Z,THA325,1747,0308,1755,6900.0,0340,33879,44195,44187,
1475,VTBS,RJAA,HS-TJW,2022-05-01T00:00:00.000Z,THA640,2102,0522,2108,6700.0,0538,42255,28381,,
1476,VTBS,EKCH,HS-THK,2022-04-29T00:00:00.000Z,THA950,0607,1120,0614,10200.0,1141,44189,37215,42780,
1477,VIDP,VTBS,HS-TKK,2022-05-03T00:00:00.000Z,THA332,0114,0321,0119,7500.0,0342,43500,33825,41935,
1478,RJAA,VTBS,HS-TKN,2022-05-04T00:00:00.000Z,THA643,0939,0631,0943,7400.0,0647,43405,24861,,
1479,VTSP,EDDF,HS-TKX,2022-05-01T00:00:00.000Z,THA926,1814,1113,1821,7000.0,1136,43489,26949,40295,43490
1480,VTBS,VTSP,HS-TKX,2022-05-01T00:00:00.000Z,THA926,0522,0106,0526,25800.0,0125,26949,43489,40295,43490
1481,VTBS,WMKK,HS-TQD,2022-05-04T00:00:00.000Z,THA415,0403,0145,0412,4900.0,0211,33882,44168,23511,
1482,WMKK,VTBS,HS-TQD,2022-05-04T00:00:00.000Z,THA416,0712,0143,0720,4700.0,0201,44168,33882,23511,
1483,WIII,VTBS,HS-THM,2022-05-04T00:00:00.000Z,THA434,0834,0251,0839,5100.0,0315,30936,44190,,
1484,VTBS,WIII,HS-THM,2022-05-04T00:00:00.000Z,THA433,0420,0255,0425,19700.0,0322,44190,30936,,
1485,VTBS,LFPG,HS-TWB,2022-05-03T00:00:00.000Z,THA930,0538,1158,0550,7100.0,1223,44157,33816,42595,
1486,VTBS,LFPG,HS-THB,2022-04-29T00:00:00.000Z,THA930,0518,1150,0531,7300.0,2218,27477,32102,44291,
1487,VTBS,VHHH,HS-TTA,2022-05-04T00:00:00.000Z,THA600,0318,0201,0324,8300.0,0222,37250,43493,,
1488,RJGG,VTBS,HS-THK,2022-04-28T00:00:00.000Z,THA645,0740,0527,0756,4600.0,0558,36752,44237,,
1489,VTBS,RJGG,HS-THD,2022-04-26T00:00:00.000Z,THA644,2240,0516,2245,6900.0,0531,44237,36752,,
1490,ESSA,VTBS,HS-THE,2022-04-17T00:00:00.000Z,THA961,2321,1041,2330,6100.0,1103,39849,29437,44237,
1491,OPKC,VTBS,HS-TQC,2022-05-03T00:00:00.000Z,THA342,0339,0429,0345,5700.0,0448,43117,33160,42775,
1492,VGHS,VTBS,HS-TJV,2022-05-03T00:00:00.000Z,THA322,1007,0203,1012,8000.0,0220,23416,44212,,
1493,VTBS,VGHS,HS-TJV,2022-05-03T00:00:00.000Z,THA321,0635,0220,0643,21400.0,0241,44212,23416,,
1494,VTSP,YSSY,HS-TKV,2022-05-03T00:00:00.000Z,THA477,2027,0759,2032,13000.0,0824,43415,39143,40294,
1495,RJAA,VTBS,HS-TKW,2022-05-03T00:00:00.000Z,THA643,0942,0628,0946,7800.0,0649,28381,42255,,
1496,VTBS,RKSI,HS-TKZ,2022-05-03T00:00:00.000Z,THA656,2142,0432,2149,7900.0,0452,41937,37151,,
1497,EDDF,VTBS,HS-TKM,2022-05-01T00:00:00.000Z,THA921,2346,1019,2356,8200.0,1045,43419,40519,43480,
1498,VTBS,RJBB,HS-TKN,2022-04-30T00:00:00.000Z,THA622,2216,0449,2229,6500.0,0514,24863,43412,,
1499,VTBS,EGLL,HS-TTA,2022-05-02T00:00:00.000Z,THA910,0645,1215,0657,10700.0,1250,39033,42789,41931,
1500,LSZH,VTBS,HS-TWB,2022-05-02T00:00:00.000Z,THA971,2146,1007,2154,6400.0,1033,43124,39151,44814,
1501,VTBS,VIDP,HS-TKK,2022-05-03T00:00:00.000Z,THA331,2006,0343,2023,12600.0,0416,41935,33825,43500,
1502,VTBS,NZAA,HS-THB,2022-05-01T00:00:00.000Z,THA491,0626,1039,0634,10800.0,1104,42310,33638,44418,
1503,VOBL,VTBS,HS-TQE,2022-04-30T00:00:00.000Z,THA326,2223,0312,2233,5700.0,0334,25899,44793,43398,
1504,VTBS,RJBB,HS-THC,2022-05-03T00:00:00.000Z,THA622,2158,0444,2204,4500.0,0504,44182,35459,,
1505,VTBS,OPLA,HS-THM,2022-05-03T00:00:00.000Z,THA345,1723,0420,1728,27000.0,0445,37252,42646,44808,
1506,OPLA,VTBS,HS-THM,2022-05-03T00:00:00.000Z,THA346,2255,0354,2300,6600.0,0411,44808,37252,42646,
1507,EGLL,VTBS,HS-TTA,2022-05-03T00:00:00.000Z,THA911,2300,1102,2304,9300.0,1126,41948,40187,44263,
1508,VIDP,VTBS,HS-TKX,2022-05-03T00:00:00.000Z,THA316,2148,0325,2152,8000.0,0343,44162,33622,44293,
1509,VTBS,VIDP,HS-TKX,2022-05-03T00:00:00.000Z,THA315,1521,0348,1534,11100.0,0421,44162,33622,44293,
1510,VTBS,EGLL,HS-TKY,2022-04-24T00:00:00.000Z,THA910,0621,1156,0625,12400.0,1217,35311,43423,43956,
1511,VOBL,VTBS,HS-THM,2022-05-02T00:00:00.000Z,THA326,2212,0310,2219,5500.0,0332,44267,33155,20826,
1512,VTBS,VOBL,HS-THM,2022-05-02T00:00:00.000Z,THA325,1740,0307,1748,7200.0,0332,33155,44267,20826,
1513,EDDF,VTBS,HS-TKN,2022-05-02T00:00:00.000Z,THA921,2325,1010,2332,8500.0,1034,43501,26778,43504,
1514,YSSY,VTBS,HS-TKZ,2022-05-03T00:00:00.000Z,THA476,0948,0904,0953,8100.0,0926,26954,42259,44307,
1515,VTBS,VIDP,HS-TKO,2022-05-02T00:00:00.000Z,THA315,1528,0353,1539,10800.0,0423,45137,36146,42620,
1516,VVTS,VTBS,HS-TKK,2022-04-28T00:00:00.000Z,THA557,1434,0111,1442,6800.0,0130,44299,35454,,
1517,ZPPP,VTBS,HS-TKK,2022-05-03T00:00:00.000Z,THA613,0957,0155,1002,8700.0,0218,36762,44299,,
1518,EDDF,VTSP,HS-TKV,2022-04-29T00:00:00.000Z,THA927,0551,1042,0554,10700.0,1058,45127,38737,37131,43500
1519,VTBS,ESSA,HS-THF,2022-05-02T00:00:00.000Z,THA960,0618,1149,0626,9200.0,1218,43403,37222,44416,
1520,VTBS,VOBL,HS-TQE,2022-04-30T00:00:00.000Z,THA325,1748,0311,1755,8800.0,0330,43398,25899,44793,
1521,VTBS,ZPPP,HS-TKK,2022-05-03T00:00:00.000Z,THA612,0531,0142,0541,23500.0,0209,44299,36762,,
1522,VTBS,VOMM,HS-TQF,2022-05-01T00:00:00.000Z,THA337,1823,0251,1828,6900.0,0311,43973,33625,43257,
1523,VTBS,VTSP,HS-TKW,2022-04-30T00:00:00.000Z,THA477,1106,0100,1109,21900.0,0122,37227,45520,43502,
1524,YSSY,VTBS,HS-TKQ,2022-05-02T00:00:00.000Z,THA476,0948,0846,0955,7000.0,0910,45520,37227,43502,
1525,VTBS,VVNB,HS-TKW,2022-04-30T00:00:00.000Z,THA560,0228,0126,0234,17600.0,0141,43492,34100,,
1526,VVNB,VTBS,HS-TKW,2022-04-30T00:00:00.000Z,THA561,0535,0127,0543,7100.0,0153,34100,43492,,
1527,RKSI,VTBS,HS-TKX,2022-05-03T00:00:00.000Z,THA657,0653,0520,0657,6700.0,0542,30949,43492,,
1528,VTBS,RKSI,HS-TKW,2022-05-01T00:00:00.000Z,THA656,2148,0430,2159,6900.0,0454,43492,30949,,
1529,VTBS,LSZH,HS-TKW,2022-04-19T00:00:00.000Z,THA970,0553,1117,0558,7700.0,1136,43508,37227,41935,
1530,VTBS,RKSI,HS-TKM,2022-04-27T00:00:00.000Z,THA656,2214,0444,2230,8600.0,0510,36053,43508,,
1531,RKSI,VTBS,HS-TKR,2022-04-29T00:00:00.000Z,THA657,0646,0503,0653,11200.0,0523,36053,43508,26950,
1532,VTBS,EDDF,HS-TKN,2022-05-01T00:00:00.000Z,THA920,0423,1119,0428,9100.0,1137,26107,43406,43410,
1533,RJAA,VTBS,HS-TJT,2022-04-28T00:00:00.000Z,THA641,0751,0603,0757,7700.0,0628,42261,24861,,
1534,VTBS,RJAA,HS-TJT,2022-04-26T00:00:00.000Z,THA640,2118,0545,2120,9600.0,0555,24861,42261,,
1535,WSSS,VTBS,HS-THC,2022-05-02T00:00:00.000Z,THA404,0648,0153,0654,4700.0,0218,44221,33165,,
1536,VTBS,WSSS,HS-THC,2022-05-02T00:00:00.000Z,THA403,0321,0153,0327,5500.0,0212,33165,44221,,
1537,VTBS,VIDP,HS-TJT,2022-05-02T00:00:00.000Z,THA331,2035,0346,2048,11800.0,0419,43951,26868,44244,
1538,VIDP,VTBS,HS-TJT,2022-05-02T00:00:00.000Z,THA332,0139,0330,0144,6800.0,0350,26868,43951,44244,
1539,VTBS,VVTS,HS-TKN,2022-04-30T00:00:00.000Z,THA556,1205,0111,1215,16500.0,0137,44297,33624,,
1540,VVTS,VTBS,HS-TKN,2022-04-30T00:00:00.000Z,THA557,1433,0100,1449,8300.0,0133,33624,44297,,
1541,YSSY,VTSP,HS-TKW,2022-05-01T00:00:00.000Z,THA478,0902,0837,0907,7200.0,0907,45135,39867,43495,
1542,VTBS,RKSI,HS-TKX,2022-05-02T00:00:00.000Z,THA656,2114,0427,2129,7100.0,0457,40500,44285,,
1543,VTSP,EGLL,HS-TQF,2022-05-02T00:00:00.000Z,THA918,1714,1214,1729,8100.0,1243,30942,43256,34099,44152
1544,VTBS,LFPG,HS-TWA,2022-05-02T00:00:00.000Z,THA930,0518,1157,0528,7000.0,1223,43486,37224,44174,
1545,VTBS,EDDF,HS-TKM,2022-04-30T00:00:00.000Z,THA920,0431,1118,0439,9700.0,1139,43504,26778,43501,
1546,RPLL,VTBS,HS-THE,2022-05-02T00:00:00.000Z,THA621,0959,0257,1005,4900.0,0344,44253,26770,,
1547,VTBS,RPLL,HS-THE,2022-05-02T00:00:00.000Z,THA620,0432,0242,0445,8200.0,0310,26770,44253,,
1548,VABB,VTBS,HS-TKK,2022-05-02T00:00:00.000Z,THA318,2204,0334,2208,7900.0,0353,40790,28380,43319,
1549,VTBS,OPIS,HS-THL,2022-05-02T00:00:00.000Z,THA349,1652,0427,1659,28600.0,0449,37223,43934,43259,
1550,OPIS,VTBS,HS-THL,2022-05-02T00:00:00.000Z,THA350,2245,0407,2252,6800.0,0426,43259,37223,43934,
1551,EKCH,VTBS,HS-TKY,2022-05-02T00:00:00.000Z,THA951,2307,1017,2315,9500.0,1039,44622,33623,43960,
1552,EDDM,VTBS,HS-THK,2022-05-02T00:00:00.000Z,THA925,2234,0952,2239,6300.0,1016,42584,30952,44192,
1553,VTBS,RJAA,HS-TKW,2022-05-02T00:00:00.000Z,THA642,2202,0458,2210,7000.0,0525,24861,43405,,
1554,VTBS,ZGGG,HS-THC,2022-05-02T00:00:00.000Z,THA678,1231,0222,1242,22200.0,0254,42660,37252,,
1555,ZGGG,VTBS,HS-THC,2022-05-02T00:00:00.000Z,THA679,1818,0236,1824,6800.0,0258,37252,42660,,
1556,EDDF,VTBS,HS-TKP,2022-04-23T00:00:00.000Z,THA921,2329,1002,2339,7200.0,1032,41924,40500,43493,
1557,VTBS,RJBB,HS-TKN,2022-04-26T00:00:00.000Z,THA622,2240,0510,2246,6900.0,0530,43493,16998,,
1558,RJBB,VTBS,HS-TKK,2022-04-28T00:00:00.000Z,THA623,0837,0522,0847,6600.0,0544,16998,43493,,
1559,WIII,VTBS,HS-TJV,2022-04-28T00:00:00.000Z,THA434,0832,0252,0854,7100.0,0343,29442,44283,,
1560,RJAA,VTBS,HS-THG,2022-05-01T00:00:00.000Z,THA643,0950,0621,0956,5300.0,0639,44236,39833,,
1561,YMML,VTBS,HS-THJ,2022-05-02T00:00:00.000Z,THA466,0851,0841,0858,5900.0,0903,44356,30938,44798,
1562,RJAA,VTBS,HS-TJW,2022-05-02T00:00:00.000Z,THA641,0845,0642,0849,7000.0,0701,35447,45605,,
1563,VTBS,EDDM,HS-TKX,2022-04-29T00:00:00.000Z,THA924,0535,1057,0541,8500.0,1118,36057,41934,43320,
1564,VTBS,LSZH,HS-TWB,2022-05-01T00:00:00.000Z,THA970,0558,1116,0605,7800.0,1136,30346,43254,44796,
1565,ESSA,VTSP,HS-THD,2022-04-28T00:00:00.000Z,THA963,0021,1108,0026,8300.0,1129,42319,36738,44310,
1566,VTBS,YSSY,HS-TKZ,2022-05-02T00:00:00.000Z,THA475,1044,0826,1049,10500.0,0846,43396,33811,43315,
1567,VTBS,ZPPP,HS-TJT,2022-05-01T00:00:00.000Z,THA612,2334,0140,2345,22200.0,0207,44199,36766,,
1568,ZPPP,VTBS,HS-TJT,2022-05-01T00:00:00.000Z,THA613,0532,0150,0537,8600.0,0215,36766,44199,,
1569,VTBS,ESSA,HS-THD,2022-05-01T00:00:00.000Z,THA960,0615,1148,0621,9000.0,1210,42263,38887,43940,
1570,VGHS,VTBS,HS-TQC,2022-05-02T00:00:00.000Z,THA322,0951,0201,0956,7000.0,0226,30946,,,
1571,VTBS,VGHS,HS-TQC,2022-05-02T00:00:00.000Z,THA321,0552,0207,0602,180004.0,0230,_____,30946,_____,
1572,VHHH,VTBS,HS-TTA,2022-05-02T00:00:00.000Z,THA601,0715,0221,0720,7100.0,0240,43823,40190,,
1573,VTBS,VHHH,HS-TTA,2022-05-02T00:00:00.000Z,THA600,0336,0204,0342,7500.0,0227,40190,43823,,
1574,VABB,VTBS,HS-THC,2022-05-01T00:00:00.000Z,THA318,2206,0348,2215,6300.0,0412,26870,44614,42258,
1575,VIDP,VTBS,HS-TJV,2022-05-01T00:00:00.000Z,THA332,0127,0321,0137,6800.0,0340,26455,43966,26114,
1576,VTSP,VTBS,HS-TKX,2022-05-02T00:00:00.000Z,THA927,0834,0104,0841,6700.0,0120,43414,34103,44154,45502
1577,WSSS,VTBS,HS-THD,2022-05-01T00:00:00.000Z,THA410,1449,0155,1457,4400.0,0221,30951,44215,,
1578,VTBS,WSSS,HS-THD,2022-05-01T00:00:00.000Z,THA409,1124,0158,1129,4800.0,0216,44215,30951,,
1579,EDDF,VTSP,HS-TKX,2022-05-01T00:00:00.000Z,THA927,0642,1033,0644,8600.0,1054,45502,34103,43414,44154
1580,EDDM,VTBS,HS-THE,2022-05-01T00:00:00.000Z,THA925,2249,1008,2255,7600.0,1030,33572,44193,42265,
1581,VTBS,LFPG,HS-TTB,2022-05-01T00:00:00.000Z,THA930,0544,1159,0552,10000.0,1223,29438,44797,44173,
1582,VHHH,VTBS,HS-TKY,2022-05-01T00:00:00.000Z,THA601,1120,0223,1130,7200.0,0251,44293,28377,,
1583,VTBS,LFPG,HS-TWA,2022-04-30T00:00:00.000Z,THA930,0510,1145,0521,6800.0,1213,42778,17305,43948,
1584,VTBS,VTSP,HS-TQF,2022-05-02T00:00:00.000Z,THA918,0329,0102,0333,24100.0,0117,34099,44152,30942,43256
1585,LFPG,VTBS,HS-TWA,2022-04-20T00:00:00.000Z,THA931,2240,1036,2247,7900.0,1059,42598,37224,44163,
1586,VTSP,VTBS,HS-TQC,2022-04-26T00:00:00.000Z,THA919,1034,0109,1041,5400.0,0133,44163,33816,,
1587,VOBL,VTBS,HS-TQA,2022-04-23T00:00:00.000Z,THA326,2207,0306,2213,5700.0,0327,44163,26958,42778,
1588,VTBS,WADD,HS-TQC,2022-05-01T00:00:00.000Z,THA431,0943,0343,0949,21900.0,0401,33160,42594,_____,
1589,WADD,VTBS,HS-TQC,2022-05-01T00:00:00.000Z,THA432,1440,0339,1448,6200.0,0358,42594,33160,,
1590,EKCH,VTBS,HS-TKZ,2022-05-01T00:00:00.000Z,THA951,2317,1027,2327,10400.0,1052,44621,26309,43476,
1591,VTSP,ESSA,HS-THD,2022-04-29T00:00:00.000Z,THA962,0444,1146,0451,9000.0,1206,32092,41929,30950,44350
1592,VTBS,LSZH,HS-TQA,2022-04-30T00:00:00.000Z,THA970,0535,1122,0540,5000.0,1140,44814,39151,43124,
1593,VTBS,VIDP,HS-TJV,2022-05-01T00:00:00.000Z,THA331,2023,0353,2035,10100.0,0416,43966,26455,26114,
1594,VOBL,VTBS,HS-THH,2022-05-01T00:00:00.000Z,THA326,2232,0309,2242,6300.0,0334,44347,33579,24573,
1595,VTBS,VOBL,HS-THH,2022-05-01T00:00:00.000Z,THA325,1757,0323,1805,6100.0,0342,33579,44347,24573,
1596,VTBS,RJAA,HS-THL,2022-05-01T00:00:00.000Z,THA642,2219,0513,2225,7100.0,0533,42582,33563,,
1597,VTBS,VGHS,HS-TQD,2022-04-27T00:00:00.000Z,THA321,0552,0204,0558,17400.0,0225,42598,37221,,
1598,OPKC,VTBS,HS-TQD,2022-05-01T00:00:00.000Z,THA342,2323,0418,2333,6700.0,0448,25320,43970,42598,
1599,EGLL,VTBS,HS-TTA,2022-05-01T00:00:00.000Z,THA911,2316,1111,2324,9200.0,1135,43974,36722,43967,
1600,VTBS,RJAA,HS-TJW,2022-04-30T00:00:00.000Z,THA640,2121,0538,2124,5900.0,0550,45605,35447,,
1601,VTBS,VIDP,HS-TKK,2022-05-01T00:00:00.000Z,THA315,1528,0352,1539,11400.0,0417,44155,37136,43424,
1602,VIDP,VTBS,HS-TKK,2022-05-01T00:00:00.000Z,THA316,2145,0322,2152,7500.0,0342,44155,37136,43424,
1603,VTBS,OPKC,HS-TQD,2022-05-01T00:00:00.000Z,THA341,1722,0438,1729,26600.0,0459,42598,25320,43970,
1604,VTBS,RPLL,HS-TKO,2022-05-01T00:00:00.000Z,THA624,,,,,,,,,
1605,EDDM,VTBS,HS-TKX,2022-04-30T00:00:00.000Z,THA925,2305,1011,2313,8000.0,1037,38378,44409,43421,
1606,VTBS,RKSI,HS-TKV,2022-04-26T00:00:00.000Z,THA656,2202,0446,2215,7100.0,0508,44266,33624,,
1607,RKSI,VTBS,HS-TKM,2022-04-28T00:00:00.000Z,THA657,0635,0500,0640,7200.0,0524,33624,44266,,
1608,YMML,VTBS,HS-THH,2022-05-01T00:00:00.000Z,THA466,0935,0849,0940,6100.0,0905,44243,27476,42256,
1609,VTBS,YMML,HS-THH,2022-04-30T00:00:00.000Z,THA465,1026,0811,1033,8600.0,0841,44798,30938,44356,
1610,VTSP,VTBS,HS-TKW,2022-05-01T00:00:00.000Z,THA478,1110,0103,1127,6500.0,0134,44168,33867,,
1611,VTBS,YSSY,HS-TKQ,2022-05-01T00:00:00.000Z,THA475,1114,0834,1119,9800.0,0858,26954,44307,42259,
1612,VTBS,VHHH,HS-TKY,2022-05-01T00:00:00.000Z,THA600,0711,0205,0718,9100.0,0225,28377,44293,,
1613,VTBS,RJBB,HS-TKR,2022-04-29T00:00:00.000Z,THA622,2215,0451,2219,7200.0,0510,33810,42628,,
1614,VTBS,RPLL,HS-THC,2022-05-01T00:00:00.000Z,THA620,0346,0248,0354,7300.0,0309,43934,37249,,
1615,RPLL,VTBS,HS-THC,2022-05-01T00:00:00.000Z,THA621,0806,0249,0816,5300.0,0330,37249,43934,,
1616,VTBS,VOMM,HS-TQD,2022-04-30T00:00:00.000Z,THA337,1805,0245,,,,26787,42595,41095,
1617,VGHS,VTBS,HS-TQD,2022-05-01T00:00:00.000Z,THA322,1000,0200,1008,7000.0,0226,44174,36768,,
1618,WMKK,VTBS,HS-TQE,2022-04-29T00:00:00.000Z,THA416,0723,0145,0732,4900.0,0206,30946,42600,,
1619,VTBS,WMKK,HS-TQE,2022-04-29T00:00:00.000Z,THA415,0412,0145,0420,4600.0,0205,42600,30946,,
1620,VTBS,VTSP,HS-TQC,2022-04-16T00:00:00.000Z,THA918,0323,0102,0328,28300.0,0120,26453,44157,34099,42778
1621,EGLL,VTBS,HS-TTA,2022-04-29T00:00:00.000Z,THA911,2329,1057,2342,9800.0,1133,41935,36152,43953,
1622,RJBB,VTBS,HS-TKR,2022-04-30T00:00:00.000Z,THA623,0841,0527,0855,7000.0,0603,39143,44794,,
1623,VTBS,RJBB,HS-TKL,2022-04-28T00:00:00.000Z,THA622,2256,0455,2301,5800.0,0513,44794,39143,,
1624,VTBS,WSSS,HS-TKP,2022-05-01T00:00:00.000Z,THA403,0331,0157,0340,6200.0,0224,44157,33816,,
1625,WSSS,VTBS,HS-TKP,2022-05-01T00:00:00.000Z,THA404,0704,0201,0712,5900.0,0224,33816,44157,,
1626,VTBS,EDDM,HS-THE,2022-04-30T00:00:00.000Z,THA924,0456,1050,0503,8300.0,1108,30952,44192,,
1627,RJAA,VTBS,HS-THC,2022-04-30T00:00:00.000Z,THA643,0941,0618,0947,5800.0,0644,42258,33165,,
1628,VTBS,RJAA,HS-THC,2022-04-28T00:00:00.000Z,THA642,2256,0526,2303,5000.0,0549,33165,42258,,
1629,VTBS,EKCH,HS-TKZ,2022-04-30T00:00:00.000Z,THA950,0555,1105,0603,9500.0,1124,33623,43960,44622,
1630,VTBS,EDDF,HS-TKO,2022-04-29T00:00:00.000Z,THA920,0433,1123,0442,8300.0,1144,43480,40519,43419,
1631,WMKK,VTBS,HS-TQA,2022-04-18T00:00:00.000Z,THA416,0708,0141,0716,4900.0,0159,37226,43970,,
1632,VTBS,VOMM,HS-TQC,2022-04-23T00:00:00.000Z,THA337,1801,0253,1811,8300.0,0317,33637,43970,44177,
1633,VTBS,LFPG,HS-TWA,2022-04-26T00:00:00.000Z,THA930,,,,,,30346,44173,43970,
1634,LFPG,VTBS,HS-TQD,2022-04-28T00:00:00.000Z,THA931,2253,1056,2302,6100.0,1121,44173,30346,43970,
1635,VTBS,VGHS,HS-TQD,2022-05-01T00:00:00.000Z,THA321,0604,0209,0610,17700.0,0229,36768,44174,,
1636,VOMM,VTBS,HS-TQD,2022-04-30T00:00:00.000Z,THA338,2235,0251,2245,5100.0,0315,41095,26787,42595,
